book,chapter,verse_number,text
Genesis,9,2,"Ontakot ed sikayo ray amin ya ayayep, manok, tan sira. Inter ko ra yan amin ed silong na pakayari yo."
Genesis,9,3,"Nayarian yo ran kanen, tan nayarian yo met a pambilay iray tantanaman; iter kon tagano yo ra yan amin."
Genesis,9,4,"Say ag nayarin kanen yo et say karni a nandala, ta walad dala so bilay."
Genesis,9,5,Nadusa so siopaman a mamatey na too. Dusaen ko na patey so anggan anton ayep a mamatey na too.
Genesis,9,6,"Siopamay mamatey na too pateyen met na kapara ton too, ta apalsan kaolibay na Dios so too."
Genesis,9,7,"“Natan, nakaukolan a mamparakel kayoy anak, pian onkayat ed intiron mundo iray kabyangay boleg yo.”"
Genesis,9,8,"Inkuan na Dios ed kinen Noe tan saray anak ton lalaki,"
Genesis,9,9,"“Misipanan ak ed sikayo tan saray kabyangay boleg yo,"
Genesis,9,10,"tan diad amin a mabilay a pinalsa—saray manok, saray ayayep—amin da ray kaiba yon pinmaway ed biong."
Genesis,9,11,Diad sarayan balikas misipanan ak ed sikayo: Isipan ko ya ag lan balut deralen na delap iray amin a mabilay a pinalsa. Ag lan balut deralen na delap so dalin.
Genesis,9,12,Niay pakanengnengan na sayan andi-anggaan a pisipanan kod sikayo tan amin da ray mabilay a pinalsa:
Genesis,9,13,paletawen kod lorem so bunlalakaw. Sikato yay tanda na impisipanan kod mundo.
Genesis,9,14,"Kapag sakuban koy tawen na lorem tan onletaw so bunlalakaw,"
Genesis,9,15,nanunotan koy sipan kod sikayo tan diad amin ya ayayep ya ag lan balut deralen na delap iray amin a mabilay.
Genesis,9,16,"Kapag onletaw so bunlalakaw ed lorem, nengnengen ko tan nanunotan koy impisipanan ko ed amin a mabilay ed tapew na dalin."
Genesis,9,17,Sikato yay tanda na impisipanan ko.”
Genesis,9,18,"Sikara yay anak nen Noe a pinmaway irad biong: Si Sem, si Ham ya ama nen Canaan tan si Jafet."
Genesis,9,19,Sarayan taloran anak nen Noe et sikaray sengeg na amin a totoo ed tapew na dalin.
Genesis,9,20,Sakey a dumaralus si Noe tan sikatoy onaan a nantanem na ubas.
Genesis,9,21,"Aminsan ya agew inminom na alak si Noe, et abuek; inekal toy amin a kawes tod laman to, insan akaogip ed dalem na tulda to."
Genesis,9,22,"Nen anengneng nen Ham ya ama nen Canaan a labus-lakseb si ama to, pinmaway tan imbaga tod saray duaran agagi to."
Genesis,9,23,"Angalay kolibemben si Sem tan si Jafet, inyan dan duad takeb da, insan ira nampasoner a linmoob ed tulda, ta ag da labay a nanengneng so ama ran labus-lakseb."
Genesis,9,24,"Nen amawmawan lay Noe, tan naamtaan toy ginawad sikato na kayogtanan ya anak ton laki,"
Genesis,9,25,"inkuanto, “Nisamba komuy Canaan! Magmaliw ya aripen na saray agagi to."
Genesis,9,26,"Nagalang komun so Katawan , say Dios nen Sem! Magmaliw ya aripen nen Sem si Canaan."
Genesis,9,27,Say Dios parakelen to komuy Jafet! Saray kabyangay boleg to miayam ira komun ed totoo nen Sem! Magmaliw ya aripen nen Jafet si Canaan.”
Genesis,9,28,"Kasumpal na delap, nambilay niy Noe na talon lasus tan limamploy taon,"
Genesis,9,29,tan inatey nen mantaoy siam a lasus tan limamplo.
Genesis,10,1,"Kasumpal na delap, naniilalak ira di Sem, Ham, tan Jafet ya anak nen Noe. Sikara yay kabyangay boleg da."
Genesis,10,2,"Saray lalakin anak nen Jafet sikara di Gomer, Magog, Madai, Javan, Tubal, Mesec, tan Tiras."
Genesis,10,3,"Saray lalakin anak nen Gomer et di Askenaz, Rifat, tan Togarma."
Genesis,10,4,"Saray lalakin anak nen Javan sikara di Elisa, Espanya, Chipre, tan Dodanim."
Genesis,10,5,"Sikara yay sengeg na saray totoon manaayam ed saray gilig na dayat tan diad saray isla. Anak tan apo nen Jafet ira yan amin; manaayam so balang sakey ed dilin tribu tan bansa to, tan walay dilin salita na balang tribu."
Genesis,10,6,"Saray lalakin anak nen Ham et di Cus, Egipto, Libia, tan Canaan."
Genesis,10,7,"Saray lalakin anak nen Cus sikara di Seba, Havila, Sabta, Raama, tan Sabteca. Saray lalakin anak nen Raama et di Saba tan Dedan."
Genesis,10,8,"Si Cus walay anak ton laki a manngaray Nimrod, a sikatoy onaan a makapanyarin manoley a nianak diad mundo."
Genesis,10,9,"Lapud tulong na Katawan , nagmaliw a sakey a makapanyarin marunong ya umaanup, kanyan pibitla ra, “Say Katawan gawaen to ka komun a marunong ya umaanup a singa si Nimrod!”"
Genesis,10,10,"Diad gapo sakop na nanarian to so Babilonia, Erec, tan Acad, a wala ran amin ed dalin na Babilonia."
Genesis,10,11,"Manlapud saman a dalin, linmad Asiria, tan impaalagey to ray siudad na Ninive, Rohobotir, Cale,"
Genesis,10,12,tan Resen a walad nanleetan na Ninive tan say matalonggaring a siudad na Cale.
Genesis,10,13,"Saray kabyangay boleg nen Egipto et saray totoon taga Lydia, Anam, Lehab, Naftuh,"
Genesis,10,14,"Patrus, Cuslu, tan Creta a sengeg na saray Filisteo."
Genesis,10,15,"Say pangulowan ya anak nen Canaan et si Sidon, tan say kumadwa si Het."
Genesis,10,16,"Si Canaan et sengeg met na saray Jebuseo, Amorreo, Gergeseo,"
Genesis,10,17,"Heveo, Arkeo, Sineo,"
Genesis,10,18,"Arvadeo, Zemareo, tan Hamateo. Kinmayat ira yan boleg a Cananeo."
Genesis,10,19,"Say nasasakopan dan dalin, manlapud Sidon, et nampaabalaten ya anggad Gerar, diad abay na Gaza, tan nampabokig ya anggad Sodoma, Gomorra, Adma, tan Zeboim, diad abay na Lasa."
Genesis,10,20,"Sikara yay kabyangay boleg nen Ham; manaayam so balang sakey ed sikara diad dilin tribu tan bansa to, tan walay dilin salita na balang tribu."
Genesis,10,21,Si Sem a pangulowan ya agi nen Jafet so sengeg na amin da ray Hebreo.
Genesis,10,22,"Saray lalakin anak to sikara di Elam, Asur, Arpaksad, Lud, tan Aram."
Genesis,10,23,"Saray kabyangay boleg nen Aram et saray totoon taga Uz, Hul, Geter, tan Mesek."
Genesis,10,24,Si Arpaksad so ama nen Sela ya ama nen Eber.
Genesis,10,25,"Duaray anak nen Eber: Peleg so ngaray sakey, ta nen panaon to naapag-apag iray totood mundo; Joktan so ngaray sakey."
Genesis,10,26,"Saray kabyangay boleg nen Joktan et saray totood Almodad, Selef, Hazarmavet, Jerah,"
Genesis,10,27,"Hadoram, Uzal, Dikla,"
Genesis,10,28,"Obal, Abimael, Saba,"
Genesis,10,29,"Ofir, Havila, tan Jobab. Si Joktan so sengeg da ra yan amin a totoo."
Genesis,10,30,"Say dalin a panaayaman da sakop toy manlapud Mesa ya anggad Sefar, diad nipokdul a pasen ed bokig."
Genesis,10,31,"Sikara yay kabyangay boleg nen Sem; manaayam so balang sakey ed dilin tribu to tan bansa to, tan walay dilin salita na balang tribu."
Genesis,10,32,"Si Noe so sengeg na amin da ra yan totoo, a walay bansa ra tan kailalakan da. Kasumpal na delap, saray anak nen Noe so sengeg na amin a totood balang bansa ed tapew na dalin."
Genesis,11,1,Nen saman saksakey so salita tan panagbalikas na amin a katoowan ed intiron mundo.
Genesis,11,2,"Nen amaarap irad bokig, asabi ray patar ed Babilonia tan nanayam irad man."
Genesis,11,3,"Inkuandad sakey tan sakey, “Manggawa tayoy laryo tan palbaen tayo ran maung.” Kanyan wala ray laryo ra a pinagkabato ra, tan alkitran a pinagkasiminto."
Genesis,11,4,"Insan inkuanda, “Mangipaalagey tayoy sakey a siudad a walay tori ton toktokdulen toy tawen, pian ombantug itayo ta ag la pigan nikaykayat itayod intiron mundo.”"
Genesis,11,5,"Inmakseb so Katawan , ta nengnengen toy siudad tan say tori ya impaalagey na saraman a totoo,"
Genesis,11,6,"insan inkuanto, “Natan, saksakey ira yan totoo tan saksakey so salita ra. Gapo labat ya na getma ran gawaen. Ag mabayag, nagawaan da lay labalabay dan gawaen."
Genesis,11,7,"Onakseb itayo tan pandoromaen tayoy salita ra, pian ag ira makapantatalusan.”"
Genesis,11,8,"Inkayat ira sirin na Katawan diad intiron mundo, kanyan tinondaan da ya impaalagey imay siudad."
Genesis,11,9,"Babilonia so impanawag dad saman a siudad, ta diad sayan lugar impandoroma na Katawan so salita na amin a katoowan tan manlapud man, inkayat to ran amin ed intiron mundo."
Genesis,11,10,"Sikara yay kabyangay boleg nen Sem. Kalabas na duay taon kayari to may linmabas a delap, si Sem, nen mantaon na sanlasus, walay anak ton laki a manngaray Arpaksad."
Genesis,11,11,Nambilay ni na liman lasus a taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,12,"Nen mantaon na talomplo tan lima si Arpaksad, awalaay ilalak a laki a si Sela;"
Genesis,11,13,nambilay ni na apat a lasus tan taloy taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,14,"Nen mantaoy talomplo si Sela, walay anak ton laki a si Eber;"
Genesis,11,15,nambilay ni na apat a lasus tan taloran taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,16,"Nen mantaoy talomplo tan apat si Eber, walay anak ton laki a si Peleg;"
Genesis,11,17,nambilay ni na apat a lasus tan talomplon taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,18,"Nen mantaon na talomplo si Peleg, walay anak ton laki a si Reu;"
Genesis,11,19,nambilay ni na duan lasus tan siamira a taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,20,"Nen mantaon na talomplo tan dua si Reu, walay anak ton laki a si Serug;"
Genesis,11,21,nambilay ni na duan lasus tan piton taon tan wala ni ray anak ton lalaki tan bibii.
Genesis,11,22,"Nen mantaon na talomplo si Serug, walay anak ton laki a si Nacor;"
Genesis,11,23,nambilay ni na duan lasus taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,24,"Nen mantaon na duamplo tan siam si Nacor, walay anak ton laki a si Tare;"
Genesis,11,25,nambilay ni na sanlasus tan labinsiam taon tan wala ni ray arum ya anak ton lalaki tan bibii.
Genesis,11,26,"Nen mantaon na pitomplo si Tare, walay anak ton lalaki a di Abram, Nacor, tan Haran."
Genesis,11,27,"Sikara yay kabyangay boleg nen Tare: si Tare so ama di Abram, Nacor, tan Haran. Si Haran so ama nen Lot,"
Genesis,11,28,tan inatey si Haran diad dilin baley ton Ur na Babilonia nen mabilay niy ama to.
Genesis,11,29,"Inasawa nen Abram si Sarai, tan inasawa nen Nacor si Milca ya anak nen Haran ya ama nen Isca."
Genesis,11,30,"Anggapoy anak nen Sarai, ta lepes."
Genesis,11,31,"Tinmaynan si Tare ed baley na Ur na Babilonia, a kaiba toy anak ton Abram, si apo ton Lot ya anak nen Haran, tan si manugang ton Sarai ya asawa nen Abram. Linma rad dalin na Canaan, et nen asabi ray dalin na Haran, diman la ra nanayam."
Genesis,11,32,Inatey diman si Tare nen mantaoy duan lasus tan lima.
Genesis,12,1,"Inkuan na Katawan ed kinen Abram, “Taynan moy baley mo, saray kakanayon mo, tan say abung na amam, insan ka onlad bansan ipanengneng kod sika."
Genesis,12,2,"Itdan ta kay amayamay a kabyangay boleg mo, tan magmaliw iran sakey a bansan matalonggaring. Bindisionan ta ka tan pagmaliwen kon bantug so ngaran mo, pian sikay pakabindisionan na arum a totoo."
Genesis,12,3,"Bindisionan ko ray mamindision ed sika, Balet isambak iray mangisambad sika. Diad panamegley mo bindisionan kon amin iray bansa ed mundo.”"
Genesis,12,4,"Nen mantaon na pitomplo tan lima si Abram, tinaynan toy Haran, onung na imbagay Katawan ed sikato."
Genesis,12,5,"Inawit nen Abram si Sarai ya asawa to, si Lot a kaanakan to, tan amin iray kayamanan tan saray aripen ya atipon da nen wala rad Haran, insan ira amaarap ed dalin na Canaan. Nen sinmabi rad Canaan,"
Genesis,12,6,"tinmuloy si Abram ya anggad masanton kiew ed More, say masanton lugar na Sikem. (Diad saman a panaon, manaayam ni rad may Cananeo.)"
Genesis,12,7,"Pinmanengneng so Katawan ed kinen Abram tan inkuantod sikato, “Sikato yay bansa ya iter kod saray kabyangay boleg mo.” Nanggawad may Abram na altar a para Katawan a pinmanengneng ed sikato."
Genesis,12,8,"Insan tinmuloy ed bandad abalaten diad nipokdul a pasen a nibokig na Betel, tan nankampod nanleetan na Betel tan Hai diad bokig. Nanggawa met diman na altar tan inggalang toy Katawan ."
Genesis,12,9,"Manlapud man, tinmonda-tondan nanaayam ed nandoroman pasen ya anggad akasabid bandad abalaten a parti na Canaan."
Genesis,12,10,"Balet walay eras ed saman a lugar, et lapud mapalalo la linmay Abram ed bandad abalaten, diad Egipto, ta manayam diman a magano."
Genesis,12,11,"Nen asingger to lan beltangen so ketegan a mamaarap ed Egipto, inkuantod kinen Sarai ya asawa to, “Maganggana kan bii."
Genesis,12,12,"No nanengneng da ka ray Egipsio, ibaga ran asawa ta ka. Pateyen da ak ed satan, balet bilayen da ka."
Genesis,12,13,"Walay maung, ibagam ed sikaran agi ta ka, pian ag da ak pateyen, no ag ingen asikasoen da ak lapud sika.”"
Genesis,12,14,"Nen akasabi rad Egipto, anengneng a tua na saray tagad man a magangganay asawa nen Abram."
Genesis,12,15,Anengneng na pigarad saray opisyal na palasio tan imbalita rad ari so ontan lan ganggana to; kanyan inawit day Sarai ed palasio na ari.
Genesis,12,16,"Lapud sikato, maung so imapangasikaso na ari ed kinen Abram tan initdan to na saray karniro tan kanding, saray baka tan asno, saray kamilyo tan pati saray aripen a lalaki tan bibii."
Genesis,12,17,"Balet lapud inalay ari si Sarai, say Katawan impansakit to na ambelat so ari tan saray totood palasio."
Genesis,12,18,"Impaawit na ari si Abram tan tinepet to, “Antoy ginawam ed siak? Akin et ag mo imbagad siak ya asawam manaya si Sarai?"
Genesis,12,19,"Akin et imbagam ya agim tan inabuloyan mon inalak ya asawa? Niay asawam, alam la tan taynan ki la!”"
Genesis,12,20,"Ingganggan na ari ray totoo to a paekalen da rad bansa, kanyan pinataynan day Abram, samay asawa to tan amin a kayaryan to."
Genesis,13,1,Manlapud Egipto linmay Abram ed bandad abalaten na Canaan a kaiba to si Sarai ya asawa to tan amin a kayaryan to; akilad sikato si Lot.
Genesis,13,2,"Mayamyaman lay Abram, ta amayamay la ray karniro, kanding, baka, pilak tan balituk to."
Genesis,13,3,Tinmaynan lamet diman tan nanalis-alis so nankampoan to ya anggad akasabid Betel. Insan asabi to may pasen a nanleetan na Betel tan Ai a nanayaman to nen saman
Genesis,13,4,tan nanggawaan toy altar. Diman to inggalang so Katawan .
Genesis,13,5,"Si Lot a kaiba nen Abram et wala met iray karniro to, kanding tan saray baka to; wala met so dilin pamilya to tan saray dilin aripen to."
Genesis,13,6,"Kulang so pampastolan no manolup iran dua, ta dakerakel iray ayayep da."
Genesis,13,7,"Lapud saya mabetbet so siblangan da ray pumapastol nen Abram tan saray pumapastol nen Lot. (Diad saman a panaon, manaayam nid man iray Cananeo tan saray Perezeo.)"
Genesis,13,8,"Inkuanen Abram ed kinen Lot, “Sankanayon ita, tan ag nepeg a mansebeg iray totook tan saray totoom."
Genesis,13,9,"Say maung, mansiyan ita la. Pilim so labalabay mon dalin. Lakad sakey a pasen; onla ak balet ed sananey.”"
Genesis,13,10,"Ninengneng sirin nen Lot so kaliber-liber tan abantag ton say patar na Jordan ya anggad Zoar et dakel so danum to, a singa Tanamanan na Katawan o singa dalin na Egipto. (Diad saman a panaon, ag ni dineral na Katawan so siudad na Sodoma tan say siudad na Gomorra.)"
Genesis,13,11,"Kanyan pinili nen Lot a betang to so intiron Patar na Jordan, insan amaarap diman ed bokig. Onyay impansian dan dua."
Genesis,13,12,"Tinmilak si Abram ed Canaan, balet nanayam si Lot ed saray siudad diad patar ya asingger ed Sodoma."
Genesis,13,13,Maoges iray totood man; mapalaloy kasalanan dad Katawan .
Genesis,13,14,"Kasiput nen Lot, inkuan na Katawan ed kinen Abram, “Manlapud tan ed kawalaan mo, nengneng mon maung so kaliber-liber mo;"
Genesis,13,15,"amin a dalin a nabantag mo, iter kod sika tan diad saray kabyangay boleg mo, tan kayaryan mo ra ya anggad angga."
Genesis,13,16,"Diad karakel na iter kod sikan kabyangay boleg mo, no bilangen mo ra singa ka mambibilang na dabuk."
Genesis,13,17,"Natan sirin, liber mo yan dalin, ta iter kod sikan amin.”"
Genesis,13,18,Inyalis nen Abram so tulda to ed abay na saray masanton kiew ed Mamre diad Hebron tan nanayam diman. Nanggawad man met na altar a para Katawan .
Genesis,14,1,"Saray apatiran arari a di Amrafel na Babilonia, Arioc na Elasar, Kedorlaomer na Elam, tan Tidal na Goiim"
Genesis,14,2,"et akibakal irad limaran arari a di Bera na Sodoma, Birsa na Gomorra, Sinab na Adma, Semeber na Ziboiim, tan say ari na Bela (o Zoar)."
Genesis,14,3,Sarayan limaran ari nankakasakey ira tan impanoolup da ray sondalo ra ed Patar na Sidim ya Inatey a Dayat natan.
Genesis,14,4,"Labinduay taon la ran walad silong na pakaoley nen Kedorlaomer, balet diad kumalabintalon taon nilabanan da."
Genesis,14,5,"Diad kumalabinapat taon si Kedorlaomer, saray ararin kakaiba to, tan saray sondalo ra et linma ran linmaban ed saramay limara. Diad inyakar da tinalo da ray Refaita ed Astarot-Carnaim, saray Zuzita ed Ham, saray Emita ed Save-kiryataim."
Genesis,14,6,"Tinalo da met iray Horeo diad kapalandeyan na Edom, tan inosilan da ra ya anggad Elparan, diad samput na kalawakan."
Genesis,14,7,"Insan ira amoliktar, pinmawil irad Cades (Enmispat nen saman), sinakop da ray amin a dalin na saray Amalecita, tan tinalo da ray Amorreo a manaayam ed Hazazontamar."
Genesis,14,8,"Tinipon na saray ari na Sodoma, Gomorra, Adma, Zeboim, tan Bela ed patar na Sidim iray sondalo ra tan akilaban irad"
Genesis,14,9,"saray ari na Elam, Goiim, Babilonia, tan Elasar; limara laban ed apatira."
Genesis,14,10,"Dakel diman iray maawang a bobun na alkitran, et nen ibabatikan day bakal ira may ari na Sodoma tan Gomorra naplag irad saraman a bobun, balet akabatik ed kapalandeyan ira may taloran ari."
Genesis,14,11,"Inala na apatiran arari iray amin a walad Sodoma tan Gomorra, pati saray kakanen, insan la ra tinmaynan."
Genesis,14,12,"Manaayam diman si Lot a kaanakan nen Abram, kanyan inala ra met tan amin a kayaryan to."
Genesis,14,13,"Balet walay toon akabatik tan imbaga to ra yan amin ed kinen Abram a Hebreo, a manaayam ed abay na saray masanton kiew nen Mamre ya Amorreo. Si Mamre tan di Escol tan Aner ya agagi to et kagampi ray Abram."
Genesis,14,14,"Nen nadngelan nen Abram ya adakep si kaanakan to, tinawag ton amin iray totoo ton sarag day mibakal tan akatipon na talon lasus tan labinwalon lalaki. Inosilan to ya anggad Dan ira may apatiran arari."
Genesis,14,15,"Kasabi tod man, impankadwa to ray totoo to, dinogpaan dad labi iray kalaban da tan tinalo da ra. Inosilan to ran anggad Hoba a walad baybay na Damasco,"
Genesis,14,16,"tan abawi to ray amin ya asamsam da. Abawi to met si Lot tan saray kayaryan to, pati saray bibii tan arum ni ran totoon adakep."
Genesis,14,17,"Nen pinmawil si Abram, kayari ton tinalo si Kedorlaomer tan saramay arum ya arari, inabet na ari na Sodoma diad Patar na Save (tatawagen met na Patar na Ari)."
Genesis,14,18,"Inabet met nen Melkisedek ya ari na Salem tan pari na Sankatageyan a Dios. Inawitan toy Abram na tinapay tan alak,"
Genesis,14,19,"binindisionan to, tan inkuanto, “Say Sankatageyan a Dios ya amalsay tawen tan dalin et bindisionan to komuy Abram."
Genesis,14,20,Nagalang komun so Sankatageyan a Dios ya angiter ed sikay pananalod saray kalaban mo.” Inter nen Abram ed kinen Melkisedek so kakaplo na amin ya asamsam to.
