book,chapter,verse,text_Spanish,text_Bikol
Exodus,4,26,"Después de eso, el Señor se apartó de Moisés. Pero Séfora había llamado a Moisés «esposo de sangre» por causa de la circuncisión.","Nagsabi si Zippora ki Moises, “Ngunyan ikinasal ka sako huli sa dugo.” Kaya dai ginadan nin Kagurangnan si Moises huli kan ginibong pagserkomsisyon."
Exodus,4,27,El Señor dijo a Aarón: «Anda a recibir a Moisés en el desierto». Aarón fue y se encontró con Moisés en la montaña de Dios y lo besó.,"Nagtaram an Kagurangnan ki Aaron, “Magduman ka sa kalangtadan sa pagsabat ki Moises.” Kaya naglakaw siya sa pagsabat ki Moises sa bukid nin Dios; pakahiling niya ki Moises hinadokan niya ini."
Exodus,4,28,Entonces Moisés comunicó a Aarón todo lo que el Señor había ordenado decir y todas las señales milagrosas que mandaba realizar.,"Dangan inistorya ni Moises ki Aaron an gabos na itinaram saiya nin Kagurangnan kan pinapabalik siya sa Egipto, sagkod an manongod sa mga ngangalasan na ipinagboot na gibohon niya."
Exodus,4,29,Luego Moisés y Aarón reunieron a todos los jefes israelitas.,Kaya si Moises asin si Aaron nagpasiring sa Egipto dangan tinipon ninda an gabos na lider kan Israel.
Exodus,4,30,"Aarón, además de repetirles todo lo que el Señor había dicho a Moisés, realizó también las señales a la vista del pueblo,",Sinabi sainda ni Aaron an gabos na itinaram nin Kagurangnan ki Moises dangan ginibo ni Moises sa atubang ninda an mga ngangalasan.
Exodus,4,31,"por lo que el pueblo creyó. Y al oír que el Señor había estado pendiente de ellos y había visto su aflicción, los israelitas se postraron y adoraron al Señor .","Nagtubod sinda, asin kan madangog ninda na dinalaw nin Kagurangnan an banwaan nin Israel saka nahiling an saindang kasakitan sa Egipto, nagduko sinda asin nagsamba."
Exodus,5,1,"Después de eso, Moisés y Aarón se presentaron ante el faraón y dijeron: —Así dice el Señor , Dios de Israel: “Deja ir a mi pueblo para que celebre en el desierto una fiesta en mi honor”.","Pakatapos, nagduman si Moises asin si Aaron sa hade nin Egipto asin nagsabi, “Nagtaram an Kagurangnan , an Dios kan Israel, ‘Tugoteng humale an sakong banwaan tanganing magpyesta sinda sa kalangtadan sa pag-omaw sako.’”"
Exodus,5,2,"—¿Y quién es el Señor —respondió el faraón—, para que yo le obedezca y deje ir a Israel? ¡Ni conozco al Señor ni voy a dejar que Israel se vaya!","“Siisay an Kagurangnan na iyan?” an hapot kan hade. “Tano ta pagdangogon ko siya asin pahaleon ko an mga Israelita? Dai ko midbid an Kagurangnan , asin dai ko nanggad tutugotan na humale an mga Israelita.”"
Exodus,5,3,"—El Dios de los hebreos nos ha salido al encuentro —contestaron—. Así que debemos hacer un viaje de tres días, hasta el desierto, para ofrecer sacrificios al Señor nuestro Dios. De lo contrario, podría castigarnos con plagas o matarnos a filo de espada.","Nagsimbag si Moises asin si Aaron, “Nagpahiling samo an Dios kan mga Hebreyo. Tugote kaming lumakaw nin tolong aldaw pasiring sa kalangtadan tanganing mag-atang sa Kagurangnan na samong Dios. Kun dai mi magibo iyan, tibaad gadanon niya kami sa paagi nin gera o nin helang.”"
Exodus,5,4,"—Moisés y Aarón —respondió el rey de Egipto—, ¿por qué distraen al pueblo de sus quehaceres? ¡Vuelvan a sus obligaciones!","Alagad sinabihan kan hade si Moises asin si Aaron, “Tano ta papaontokon nindo an mga tawo sa pagtrabaho? Balik kamo sa saindong mga gibo!"
Exodus,5,5,Dense cuenta de que es mucha la gente de este país y ustedes no la dejan trabajar.,"Mas dakul pa kamong mga Israelita ki sa mga Egipcio, asin ngunyan boot nindong mag-ontok sa pagtrabaho!”"
Exodus,5,6,Ese mismo día el faraón ordenó a los capataces y a los jefes de cuadrilla:,"Kan aldaw man sanang idto, nagboot an hade sa mga Egipciong parapamahala asin sa mga kapatas na Israelita,"
Exodus,5,7,«Ya no le den paja a la gente para hacer ladrillos. ¡Que vayan ellos mismos a recogerla!,“Ontokon an pagtao nin dagami sa mga tawo. Poon ngunyan sinda na an maghanap kan mga dagaming gagamiton ninda sa paggibo nin ladrilyo.
Exodus,5,8,Pero sigan exigiéndoles la misma cantidad de ladrillos que han estado haciendo. ¡No les reduzcan la cuota! Son unos holgazanes y por eso me ruegan: “Déjanos ir a ofrecerle sacrificios a nuestro Dios”.,Alagad piriton nindo sindang maggibo kan dating bilang nin ladrilyo; mayong kulang maski saro. Hinuhugakan sana sindang magtrabaho kaya nakikimaherak sindang tugotan ko na mag-atang sa saindang Dios!
Exodus,5,9,Impónganles tareas más pesadas. Manténganlos ocupados. Así no harán caso de mentiras».,Dagdagi nindo an saindang trabaho tanganing mayo sinda nin oras sa pagdangog nin mga kaputikan.”
Exodus,5,10,Los capataces y los jefes de cuadrilla salieron de allí y fueron a decirle al pueblo: «Así dice el faraón: “Ya no voy a darles paja.,"Naglakaw an mga parapamahala saka an mga kapatas asin nagsabi sa mga Israelita, “Nagtaram an hade na dai na niya kamo tatawan nin dagami."
Exodus,5,11,"Vayan ustedes mismos a recogerla donde la encuentren. Pero eso sí, ¡en nada se les rebajará la tarea!”».",Nagsabi siya na kamo na an maghanap asin magkua nin dagami alagad an bilang kan gigibohon nindong ladrilyo siring sa dati.”
Exodus,5,12,Fue así como el pueblo se esparció por todo Egipto para recoger hierba seca y usarla en lugar de paja.,Kaya nalibot kan mga tawo an bilog na Egipto sa paghanap nin dagami.
Exodus,5,13,"Los capataces no dejaban de apremiarlos y decirles: «Cumplan con su tarea diaria, como cuando se les daba paja».","Aroaldaw pinipirit sinda kan mga parapamahala na maggibo nin ladrilyo, siring sa nahahaman ninda kan tinatawan pa sinda nin dagami."
Exodus,5,14,"Además, esos mismos capataces del faraón golpeaban a los jefes de cuadrilla israelitas que ellos mismos habían nombrado y les preguntaban: «¿Por qué ni ayer ni hoy cumplieron con su cuota de ladrillos como antes lo hacían?».","Kun minakulang an mga ladrilyong nahahaman kan mga tawo, kinukulogan kan mga Egipciong parapamahala an mga kapatas na Israelita. Minahapot sinda, “Tano ta kulang sa bilang an ginibo nindong ladrilyo ngunyan?”"
Exodus,5,15,Los jefes de cuadrilla israelitas fueron entonces a quejarse ante el faraón. Le dijeron: —¿Por qué trata usted así a sus siervos?,"Huli kaini nagduman sa hade an mga kapatas asin nagreklamo, “Tano ta arog kaini an ginigibo mo samo?"
Exodus,5,16,"¡Ya no recibimos paja! A pesar de eso, ¡se nos exige hacer ladrillos y se nos golpea por si fuera poco! ¡La culpa es de su gente!","Dai na ngani kami tinatawan nin dagami, alagad pinapagibo pa nin ladrilyo, asin ngunyan hinahampak pa kami maski an mga sadiri mong tawohan an may sala.”"
Exodus,5,17,—¡Holgazanes! ¡Holgazanes! —exclamó el faraón—. ¡Eso es lo que son! Por eso andan diciendo: “Déjanos ir a ofrecerle sacrificios al Señor ”.,"Nagsimbag an hade, “Mga hugakon! Habo sana kamong magtrabaho kaya nakikimaherak kamong tugotan ko na mag-atang sa Kagurangnan ."
Exodus,5,18,"Ahora, ¡vayan a trabajar! No se les va a dar paja, pero tienen que entregar su cuota de ladrillos.","Hala, balik kamo sa trabaho! Dai kamo tatawan nin dagami, alagad parehong bilang nin ladrilyo an gigibohon nindo.”"
Exodus,5,19,Los jefes de cuadrilla israelitas se dieron cuenta de que estaban en un aprieto cuando se les dijo que la cuota diaria de ladrillos no se les iba a rebajar.,Nahiling kan mga kapatas an masakit nindang kamugtakan kan sabihan sinda na dai nanggad pagpakulangan an ladrilyong gigibohon ninda aroaldaw.
Exodus,5,20,"Así que, al encontrarse con Moisés y Aarón, que los estaban esperando a la salida,","Pakahale kan mga kapatas sa atubang kan hade, nasabat ninda si Moises asin si Aaron na naghahalat sainda."
Exodus,5,21,"les dijeron: «¡Que el Señor los examine y los juzgue! ¡Por culpa de ustedes el faraón y sus siervos nos odian! ¡Ustedes mismos les han puesto la espada en la mano, para que nos maten!». Dios promete liberación","Sinabihan ninda an duwa, “Nahiling nin Kagurangnan an ginibo nindo asin huhukoman niya kamo! Huli sa saindo, naanggot sa samo an hade asin an saiyang mga opisyal. Tinawan nindo sinda nin dahelan na gadanon kami.”"
Exodus,5,22,"Moisés se volvió al Señor y dijo: —¡Ay, Señor! ¿Por qué tratas tan mal a este pueblo? ¿Para esto me enviaste?","Dangan namibi giraray si Moises, “O Kagurangnan , tadaw ta pinapasakitan mo an saimong banwaan? Tano ta sinugo mo pa ako digdi?"
Exodus,5,23,"Desde que me presenté ante el faraón y le hablé en tu nombre, no ha hecho más que maltratar a este pueblo, que es tu pueblo. ¡Y tú no has hecho nada para librarlo!","Huli ta poon na magdolok ako sa hade asin magtaram sa ngaran mo, pinapasakitan na niya an mga tawo. Alagad dai mo man lamang sinda tinabangan.”"
Exodus,6,1,"El Señor respondió: —Ahora verás lo que voy a hacer con el faraón. Realmente, solo por mi mano poderosa va a dejar que se vayan; solo por mi mano poderosa va a echarlos de su país.","Dangan nagtaram an Kagurangnan ki Moises, “Mahihiling mo ngunyan kun ano an gigibohon ko sa hade. Mapipiritan siyang pahaleon an sakong banwaan. Talagang mapipiritan siyang isubol sinda paluwas sa saiyang daga.”"
Exodus,6,2,"En otra ocasión, Dios habló con Moisés y dijo: «Yo soy el Señor .","Nagtaram an Dios ki Moises, “Ako an Kagurangnan ."
Exodus,6,3,"Me aparecí a Abraham, a Isaac y a Jacob bajo el nombre de Dios Todopoderoso, pero no les revelé mi verdadero nombre, que es el Señor .","Nagpahiling ako ki Abraham, ki Isaac, asin ki Jacob bilang Dios na makakamhan sa gabos, alagad dai ako nagpamidbid sa sainda sa banal kong ngaran na Kagurangnan ."
Exodus,6,4,"También con ellos confirmé mi pacto de darles la tierra de Canaán, donde residieron como forasteros.","Nakipagtipan man ako sa sainda, nanuga na itatao sainda an Canaan, an dagang pinag-erokan ninda kaidto bilang mga dayuhan."
Exodus,6,5,"He oído además el quejido de los israelitas, a quienes los egipcios han esclavizado, y he recordado mi pacto.",Ngunyan nadangog ko an inagrangay kan mga Israelita na inooripon kan mga Egipcio asin nagiromdoman ko an sakong tipan.
Exodus,6,6,"»Así que ve y di a los israelitas: “Yo soy el Señor , y voy a quitarles de encima la opresión de los egipcios. Voy a librarlos de su esclavitud; voy a liberarlos con gran despliegue de poder y con grandes actos de justicia.","Kaya sabihan mo an mga Israelita, ‘Ako an Kagurangnan ; hahaleon asin papatalingkason ko kamo sa pang-ooripon kan mga Egipcio. Uunaton ko an sakong kamot tanganing padusahan sinda nin makuri asin ililigtas ko kamo."
Exodus,6,7,"Haré de ustedes mi pueblo y yo seré su Dios. Así sabrán que yo soy el Señor su Dios, que los libró de la opresión de los egipcios.","Kamo an magigin banwaan ko asin ako an magigin Dios nindo. Mamimidbid nindo na ako an Kagurangnan , an saindong Dios, na naghale sa saindo sa pang-ooripon kan mga Egipcio."
Exodus,6,8,"Y los llevaré a la tierra que juré solemnemente con la mano en alto dar a Abraham, Isaac y Jacob. Yo, el Señor , les daré a ustedes posesión de ella”».","Dadarahon ko kamo sa dagang ipinanuga ko ki Abraham, ki Isaac, asin ki Jacob; itatao ko iyan saindo bilang saindong sadiring rogaring. Ako an Kagurangnan .’”"
Exodus,6,9,"Moisés dio a conocer esto a los israelitas, pero por su desánimo y las penurias de su esclavitud ellos no hicieron caso.","Sinabi ini ni Moises sa mga Israelita, alagad dai sinda nagtubod saiya; maluya na an saindang boot huli sa makuring kaoripnan."
Exodus,6,10,Entonces el Señor habló con Moisés y dijo:,"Dangan tinaraman nin Kagurangnan si Moises,"
Exodus,6,11,"—Ve y habla con el faraón, el rey de Egipto. Dile que deje salir de su país a los israelitas.",“Dumanon mo an hade nin Egipto asin sabihan mo na tugotan niyang humale sa saiyang nasyon an mga Israelita.”
Exodus,6,12,"Pero Moisés respondió al Señor : —¿Y cómo va a hacerme caso el faraón si ni siquiera los israelitas me creen? Además, no tengo facilidad de palabra. Descendientes de Rubén, Simeón y Leví","Nagsimbag si Moises, “Kun an mga Israelita dai ngani nagdangog sako, an hade pa daw, orog nang gayo na maluya akong magtaram?”"
Exodus,6,13,"En otra ocasión el Señor habló con Moisés y Aarón acerca de los israelitas y del faraón, rey egipcio, y les ordenó sacar de Egipto a los israelitas.","Alagad pinagbotan nin Kagurangnan si Moises asin si Aaron, “Taraman nindo an mga Israelita asin an hade nin Egipto na sinusugo ko kamong duwa na pangenotan an mga Israelita sa pagluwas sa Egipto.”"
Exodus,6,14,"Estos fueron los jefes de las familias patriarcales: Los hijos de Rubén, primogénito de Israel: Janoc, Falú, Jezrón y Carmí. Estos fueron los clanes de Rubén.","Si Ruben, na matuang aki ni Jacob, igwa nin apat na aking lalaki: si Hanok, Pallu, Hezron, asin si Carmi; sinda an mga ginikanan kan mga kamaganakan na nagdadara kan saindang mga ngaran."
Exodus,6,15,"Los hijos de Simeón: Jemuel, Jamín, Oad, Jaquín, Zojar y Saúl, hijo de la cananea. Estos fueron los clanes de Simeón.","Si Simeon igwa nin anom na aking lalaki: si Jemuel, Jamin, Ohad, Jakin, Zohar, asin si Shaul na aki nin sarong Cananea; sinda an mga ginikanan kan mga kamaganakan na nagdadara kan saindang mga ngaran."
Exodus,6,16,"Según los registros familiares, estos son los nombres de los hijos de Leví, quien vivió ciento treinta y siete años: Guersón, Coat y Merari.","Si Levi igwa nin tolong aking lalaki: si Gerson, Kohat, asin si Merari; sinda an mga kamaganakan na nagdadara kan saindang mga ngaran. Si Levi nabuhay sa laog nin syento treynta y syeteng taon."
Exodus,6,17,"Los hijos de Guersón, según sus clanes: Libní y Simí.","Si Gerson igwa nin duwang aking lalaki: si Libni asin Simei, asin nagkaigwa sinda nin dakul na kapagarakian."
Exodus,6,18,"Los hijos de Coat, quien vivió ciento treinta y tres años: Amirán, Izar, Hebrón y Uziel.","Si Kohat igwa nin apat na aking lalaki: si Amram, Izar, Hebron, asin si Uzziel. Si Kohat nabuhay sa laog nin syento treynta y tres na taon."
Exodus,6,19,"Los hijos de Merari: Majlí y Musí. Estos fueron los clanes de Leví, según sus registros familiares.",Si Merari igwa nin duwang aking lalaki: si Mali asin si Musi. Ini an mga kamaganakan ni Levi kaiba an saindang mga kapagarakian.
Exodus,6,20,"Amirán, que vivió ciento treinta y siete años, se casó con su tía Jocabed, la cual le dio dos hijos, Aarón y Moisés.",Inagom ni Amram si Jokebed na tugang na babae kan saiyang ama; nagin mga aki ninda si Aaron asin si Moises. Nabuhay si Amram sa laog nin syento treynta y syeteng taon.
Exodus,6,21,"Los hijos de Izar: Coré, Néfeg y Zicrí.","Tolo an aking lalaki ni Izar: si Kora, Nefeg, asin Zikri."
Exodus,6,22,"Los hijos de Uziel: Misael, Elzafán y Sitri.","Tolo man an aking lalaki ni Uzziel: si Misael, si Elzafan asin si Sitri."
Exodus,6,23,"Aarón se casó con Elisabet, hija de Aminadab y hermana de Naasón, y ella le dio cuatro hijos: Nadab, Abiú, Eleazar e Itamar.","Inagom ni Aaron si Eliseba na aki ni Amminadab asin tugang ni Nason; nagin mga aki ninda si Nadab, Abihu, Eleazar saka Itamar."
Exodus,6,24,"Los hijos de Coré: Asir, Elcaná y Abiasaf. Estos fueron los clanes de Coré.","Tolo an aking lalaki ni Kora: si Assir, si Elkana, asin si Abiasaf; sinda an mga ginikanan kan mga Korahita."
Exodus,6,25,"Eleazar, hijo de Aarón, se casó con una de las hijas de Futiel, la cual le dio un hijo, Finés. Estos fueron los jefes de los clanes levitas en orden de familias.",Inagom ni Eleazar na aking lalaki ni Aaron an saro sa mga aking babae ni Putiel. Nagin aki ninda si Finehas. Ini an mga namamayo kan mga pamilya saka kan mga kamaganakan kan mga tribu ni Levi.
Exodus,6,26,"Aarón y Moisés son los mismos a quienes el Señor mandó que sacaran de Egipto a los israelitas, ordenados en escuadrones.","Si Aaron asin si Moises iyo an mga tawong tinaraman nin Kagurangnan na, “Pangenotan nindo an mga Israelita sa pagluwas sa Egipto.”"
Exodus,6,27,"Son ellos quienes hablaron con el faraón, rey egipcio, en cuanto a sacar de Egipto a los israelitas. Aarón, vocero de Moisés",Sinda an mga tawong nagsabi sa hade nin Egipto na patalingkason an mga Israelita.
Exodus,6,28,"Cuando el Señor habló con Moisés en Egipto,","Kan magtaram an Kagurangnan ki Moises duman sa daga nin Egipto,"
