book,chapter,verse,text_Bikol,text_Cebuano
Exodus,4,11,"Nagtaram saiya an Kagurangnan , “Siisay an nagtatao nin ngoso sa tawo? Siisay an may kapangyarihan na gibohon siyang bongog o pola, may pakahiling o buta? Bakong ako, an Kagurangnan ?","Unya ang Ginoo miingon kaniya, “Kinsa ba ang nagbuhat sa baba sa tawo? Kinsa ba ang naghimo sa tawo nga amang o bungol o makakita o buta? Dili ba ako man, ang Ginoo ?"
Exodus,4,12,Kaya lakaw na! Tatabangan takang magpahayag asin tutukdoan taka kan sasabihon mo.”,"Busa lakaw, kay ako mag-uban sa imong baba ug magtudlo kanimo kon unsa ang imong isulti.”"
Exodus,4,13,"Alagad nagsimbag si Moises, “ Kagurangnan , nakikimaherak ako na iba na sana an sugoon mo.”","Apan si Moises miingon, “O akong Ginoo, naghangyo ako, lain lang ang paadtoa.”"
Exodus,4,14,"Huli kaini, naanggot an Kagurangnan ki Moises asin nagtaram, “Bakong yaon an tugang mong Levita na si Aaron? Aram kong marahay siyang magtaram. An totoo, pasiring na siya digdi asin maoogma siyang mahiling ka.","Unya ang Ginoo nasuko kang Moises ug miingon, “Wala ba diha si Aaron, ang imong igsoon nga Levihanon? Nahibalo ako nga siya maayong manulti. Ug tan-awa, siya nagpaingon nganhi sa pagsugat kanimo, ug sa dihang makakita siya kanimo, malipay siya diha sa iyang kasingkasing."
Exodus,4,15,Kaolayon mo siya asin sabihan mo kan dapat niyang itaram. Pareho ko kamong tatabangan sa pagtaram asin tutukdoan kan saindong gigibohon.,Ug ikaw mosulti kaniya ug magbutang sa mga pulong sa iyang baba ug ako mag-uban sa imong baba ug sa iya usab ug ako magtudlo kaninyo sa inyong buhaton.
Exodus,4,16,"Siya an magigin ngoso mo sa mga tawo, an saimong tagapagtaram sa sainda; asin ika an magigin bilang Dios na mataram sa saiya kan mga isasabi niya.",Unya siya magsulti ngadto sa katawhan alang kanimo ug siya mahimong imong magsusulti ug ikaw mahimong sama sa Dios ngadto kaniya.
Exodus,4,17,"Daraha an sugkod na ini, na iyo an gagamiton mo sa paggibo nin ngangalasan.”",Ug ikaw magbitbit niining sungkod sa imong kamot nga uban niini magbuhat ikaw ug mga ilhanan.”
Exodus,4,18,"Nagpuli si Moises sa panugangan niyang si Jetro asin nagsabi, “Tugote akong magbalik sa Egipto. Aaramon ko kun buhay pa an sakong mga kadugo duman.” Tinugotan siya ni Jetro dangan benendisyonan.","Unya si Moises mibalik ngadto kang Jetro nga iyang ugangan ug miingon kaniya, “Naghangyo ako kanimo, pabalika ako ngadto sa akong mga kadugo nga atua sa Ehipto ug akong tan-awon kon buhi pa ba sila.” Ug si Jetro miingon kang Moises, “Lakaw nga malinawon.”"
Exodus,4,19,"Nagtaram an Kagurangnan ki Moises kan yaon pa siya sa Midian, “Magbalik ka sa Egipto, huli ta gadan na an gabos na tawong boot gumadan saimo.”","Ang Ginoo miingon kang Moises didto sa Midian, “Balik ngadto sa Ehipto kay nangamatay na ang tanang nagtinguha sa imong kinabuhi.”"
Exodus,4,20,Kaya ilinunad ni Moises sa asno an saiyang agom asin mga aki dangan nagpasiring sa Egipto; dara niya an sugkod na ipinadara saiya nin Dios.,"Busa gikuha ni Moises ang iyang asawa ug ang iyang mga anak nga lalaki ug gipasakay sila sa usa ka asno ug mibalik siya sa yuta sa Ehipto, ug gidala ni Moises ang sungkod sa Dios diha sa iyang kamot."
Exodus,4,21,"Nagtaram giraray an Kagurangnan ki Moises, “Pag-abot mo sa Egipto, gibohon mo nanggad sa atubang kan hade an gabos na ngangalasan na itinao ko sa saimong kapangyarihan. Alagad papatagason ko an puso kan hade, asin dai niya tutugotan na humale an mga tawo.","Ug ang Ginoo miingon kang Moises, “Sa imong pagbalik sa Ehipto, tan-awa nga imong buhaton sa atubangan sa Paraon ang tanang kahibulongan nga akong gibutang sa imong kamot, apan akong pagahion ang iyang kasingkasing aron dili niya tugotan sa paglakaw ang katawhan."
Exodus,4,22,"Kaya sabihan mo siyang ako, an Kagurangnan , nagtaram kaini, ‘An Israel iyo an matua kong aking lalaki.","Ug ikaw moingon sa Paraon, ‘Mao kini ang giingon Ginoo : Si Israel mao ang akong kamagulangan nga anak nga lalaki,"
Exodus,4,23,"Tugotan mong maghale an sakong aki tanganing sambahon ako; kun magsayuma ka, gagadanon ko an matua mong aking lalaki.’”","ug ako mag-ingon kanimo, “Tugoti nga molakaw ang akong anak, aron siya makaalagad kanako.” Apan kon ikaw magdumili sa pagpalakaw kaniya, patyon nako ang imong kamagulangan nga anak nga lalaki.’ ”"
Exodus,4,24,"Sa sarong lugar na pahingaloan sa dalan pasiring sa Egipto, sinabat nin Kagurangnan si Moises huli ta boot niya ining gadanon.","Didto sa dalan, sa usa ka balay nga abotanan, ang Ginoo misugat kaniya ug nagtinguha sa pagpatay kaniya."
Exodus,4,25,"Kaya si Zippora, na agom ni Moises, kuminua nin matarom na gapo asin sinerkomsisyon an saiyang aki, dangan idinuta niya an naputol na laman sa bitis ni Moises.","Unya si Zipora mikuha ug usa ka hait nga bato ug gituli niya ang iyang anak nga lalaki ug ang panit nga naputol gipahid niya sa tiil ni Moises ug miingon, “Sa pagkatinuod, ikaw usa ka bana sa dugo alang kanako!”"
Exodus,4,26,"Nagsabi si Zippora ki Moises, “Ngunyan ikinasal ka sako huli sa dugo.” Kaya dai ginadan nin Kagurangnan si Moises huli kan ginibong pagserkomsisyon.","Tungod niini iyang gitugotan siya sa paglakaw. Si Zipora miingon niini, “Ikaw usa ka bana sa dugo,” tungod sa pagtuli."
Exodus,4,27,"Nagtaram an Kagurangnan ki Aaron, “Magduman ka sa kalangtadan sa pagsabat ki Moises.” Kaya naglakaw siya sa pagsabat ki Moises sa bukid nin Dios; pakahiling niya ki Moises hinadokan niya ini.","Unya ang Ginoo miingon kang Aaron, “Adto sa kamingawan aron sa pagsugat kang Moises.” Ug siya miadto ug misugat kang Moises didto sa bukid sa Dios ug mihalok kaniya."
Exodus,4,28,"Dangan inistorya ni Moises ki Aaron an gabos na itinaram saiya nin Kagurangnan kan pinapabalik siya sa Egipto, sagkod an manongod sa mga ngangalasan na ipinagboot na gibohon niya.","Si Moises misugilon kang Aaron sa tanang pulong sa Ginoo nga tungod niini gisugo siya, ug sa tanang ilhanan nga gitugyan kaniya sa pagbuhat."
Exodus,4,29,Kaya si Moises asin si Aaron nagpasiring sa Egipto dangan tinipon ninda an gabos na lider kan Israel.,Unya si Moises ug si Aaron miadto ug gitigom ang tanang pangulo sa katawhan sa Israel.
Exodus,4,30,Sinabi sainda ni Aaron an gabos na itinaram nin Kagurangnan ki Moises dangan ginibo ni Moises sa atubang ninda an mga ngangalasan.,Ug gisugilon ni Aaron ang tanang pulong nga gisulti sa Ginoo kang Moises ug siya mibuhat ug mga ilhanan diha sa panan-aw sa katawhan.
Exodus,4,31,"Nagtubod sinda, asin kan madangog ninda na dinalaw nin Kagurangnan an banwaan nin Israel saka nahiling an saindang kasakitan sa Egipto, nagduko sinda asin nagsamba.","Ug ang katawhan mituo. Sa pagkadungog nila nga ang Ginoo miduaw sa katawhan sa Israel ug nga nakita niya ang ilang kasakitan, giduko nila ang ilang mga ulo ug misimba sila."
Exodus,5,1,"Pakatapos, nagduman si Moises asin si Aaron sa hade nin Egipto asin nagsabi, “Nagtaram an Kagurangnan , an Dios kan Israel, ‘Tugoteng humale an sakong banwaan tanganing magpyesta sinda sa kalangtadan sa pag-omaw sako.’”","Unya miadto si Moises ug si Aaron sa Paraon ug miingon kaniya, “Mao kini ang giingon ni Yahweh, ang Dios sa Israel, ‘Tugoti sa paglakaw ang akong katawhan aron sila makahimo ug kasaulogan alang kanako didto sa kamingawan.’ ”"
Exodus,5,2,"“Siisay an Kagurangnan na iyan?” an hapot kan hade. “Tano ta pagdangogon ko siya asin pahaleon ko an mga Israelita? Dai ko midbid an Kagurangnan , asin dai ko nanggad tutugotan na humale an mga Israelita.”","Apan ang Paraon mitubag, “Kinsa ba si Yahweh nga kinahanglang mamati ako sa iyang tingog ug magtugot sa pagpalakaw sa Israel? Wala ako makaila kang Yahweh, dili usab ako motugot sa pagpalakaw sa Israel.”"
Exodus,5,3,"Nagsimbag si Moises asin si Aaron, “Nagpahiling samo an Dios kan mga Hebreyo. Tugote kaming lumakaw nin tolong aldaw pasiring sa kalangtadan tanganing mag-atang sa Kagurangnan na samong Dios. Kun dai mi magibo iyan, tibaad gadanon niya kami sa paagi nin gera o nin helang.”","Unya sila miingon, “Ang Dios sa mga Hebreo nakigkita kanamo. Tugoti kami sa paglakaw ug tulo ka adlaw nga panaw ngadto sa kamingawan aron kami makahalad ngadto sa Ginoo nga among Dios, basin unya ug silotan kami niya pinaagi sa kamatay ug espada.”"
Exodus,5,4,"Alagad sinabihan kan hade si Moises asin si Aaron, “Tano ta papaontokon nindo an mga tawo sa pagtrabaho? Balik kamo sa saindong mga gibo!","Apan ang hari sa Ehipto miingon kanila, “Moises ug Aaron, nganong inyo mang kuhaon ang katawhan gikan sa ilang buhat? Balik kamo sa inyong buhat.”"
Exodus,5,5,"Mas dakul pa kamong mga Israelita ki sa mga Egipcio, asin ngunyan boot nindong mag-ontok sa pagtrabaho!”","Ug ang Paraon miingon, “Tan-awa, ang katawhan sa yuta daghan na ug inyo silang pahunongon sa ilang mga buhat!”"
Exodus,5,6,"Kan aldaw man sanang idto, nagboot an hade sa mga Egipciong parapamahala asin sa mga kapatas na Israelita,","Niadtong adlawa nagsugo ang Paraon sa mga tigdumala sa buhat sa katawhan ug sa ilang mga kapatas,"
Exodus,5,7,“Ontokon an pagtao nin dagami sa mga tawo. Poon ngunyan sinda na an maghanap kan mga dagaming gagamiton ninda sa paggibo nin ladrilyo.,“Ayaw na kamo panghatag ug dagami ngadto sa katawhan alang sa pagbuhat ug tisa ingon sa gihimo hangtod karon. Pasagdi sila nga maoy manguha ug dagami alang sa ilang kaugalingon.
Exodus,5,8,Alagad piriton nindo sindang maggibo kan dating bilang nin ladrilyo; mayong kulang maski saro. Hinuhugakan sana sindang magtrabaho kaya nakikimaherak sindang tugotan ko na mag-atang sa saindang Dios!,"Apan ang gidaghanon sa mga tisa nga ilang gibuhat kaniadto maoy inyong ipahamtang kanila ug ayaw ninyo kini paubsi bisan diyotay kay sila tapolan, ug tungod niana sila nagsinggit, ‘Tugoti kami sa paglakaw aron maghalad sa among Dios.’"
Exodus,5,9,Dagdagi nindo an saindang trabaho tanganing mayo sinda nin oras sa pagdangog nin mga kaputikan.”,Pahamtangi ug bug-at pa nga buhat ang mga lalaki aron sila magkalisod niini ug dili magtagad sa mga pulong nga bakak.”
Exodus,5,10,"Naglakaw an mga parapamahala saka an mga kapatas asin nagsabi sa mga Israelita, “Nagtaram an hade na dai na niya kamo tatawan nin dagami.","Busa ang mga tigdumala sa buhat sa katawhan ug ang ilang mga kapatas miadto ug miingon sa katawhan, “Mao kini ang giingon sa Paraon, ‘Ako dili manghatag kaninyo ug dagami."
Exodus,5,11,Nagsabi siya na kamo na an maghanap asin magkua nin dagami alagad an bilang kan gigibohon nindong ladrilyo siring sa dati.”,"Pangadto kamo, panguha ug dagami sa bisan diin nga kamo makakita niini, apan ang inyong buhat dili gayod paubsan.’ ”"
Exodus,5,12,Kaya nalibot kan mga tawo an bilog na Egipto sa paghanap nin dagami.,Busa ang katawhan nakatag sa tibuok yuta sa Ehipto aron sa pagkuha ug mga tuod sa trigo ingon nga dagami.
Exodus,5,13,"Aroaldaw pinipirit sinda kan mga parapamahala na maggibo nin ladrilyo, siring sa nahahaman ninda kan tinatawan pa sinda nin dagami.","Ang mga tigdumala sa buhat nagpadali kanila nga nag-ingon, “Humana ninyo ang inyong buhat, ang inadlaw ninyong buhat sama kaniadto nga may dagami kamo.”"
Exodus,5,14,"Kun minakulang an mga ladrilyong nahahaman kan mga tawo, kinukulogan kan mga Egipciong parapamahala an mga kapatas na Israelita. Minahapot sinda, “Tano ta kulang sa bilang an ginibo nindong ladrilyo ngunyan?”","Ug ang mga kapatas sa katawhan sa Israel nga gipahimutang diha kanila sa mga tigdumala sa buhat sa Paraon gipanglatos ug gipangutana, “Nganong wala man ninyo buhata ang tanan ninyong buluhaton sa pagbuhat ug tisa niining adlawa sama kaniadto?”"
Exodus,5,15,"Huli kaini nagduman sa hade an mga kapatas asin nagreklamo, “Tano ta arog kaini an ginigibo mo samo?",Unya ang mga kapatas sa katawhan sa Israel miadto ug nagpakitabang sa Paraon “Nganong nagbuhat man ikaw sa ingon ngadto sa imong mga ulipon?
Exodus,5,16,"Dai na ngani kami tinatawan nin dagami, alagad pinapagibo pa nin ladrilyo, asin ngunyan hinahampak pa kami maski an mga sadiri mong tawohan an may sala.”","Walay dagami nga gihatag sa imong mga ulipon, apan miingon sila kanamo, ‘Pagbuhat kamo ug tisa!’ Tan-awa, ang imong mga ulipon gipanglatos, apan ang sayop anaa sa imong kaugalingong katawhan.”"
Exodus,5,17,"Nagsimbag an hade, “Mga hugakon! Habo sana kamong magtrabaho kaya nakikimaherak kamong tugotan ko na mag-atang sa Kagurangnan .","Apan siya miingon, “Tapolan kaayo kamo ug mao kana nga moingon kamo, ‘Manglakaw kita ug maghalad ngadto sa Ginoo .’"
Exodus,5,18,"Hala, balik kamo sa trabaho! Dai kamo tatawan nin dagami, alagad parehong bilang nin ladrilyo an gigibohon nindo.”",Busa lakaw kamo sa inyong buhat kay walay dagami nga ihatag kaninyo apan kinahanglang maghimo kamo sa gikinahanglang gidaghanon sa mga tisa.”
Exodus,5,19,Nahiling kan mga kapatas an masakit nindang kamugtakan kan sabihan sinda na dai nanggad pagpakulangan an ladrilyong gigibohon ninda aroaldaw.,"Nakita sa mga kapatas sa katawhan sa Israel nga sila anaa sa daotang kahimtang, sa dihang miingon sila, “Ayaw gayod ninyo paubsi bisan diyotay ang gidaghanon sa tisa nga inyong buhaton matag adlaw.”"
Exodus,5,20,"Pakahale kan mga kapatas sa atubang kan hade, nasabat ninda si Moises asin si Aaron na naghahalat sainda.",Ilang nasugatan si Moises ug si Aaron nga nagtindog sa dalan sa ilang pagpauli gikan sa Paraon.
Exodus,5,21,"Sinabihan ninda an duwa, “Nahiling nin Kagurangnan an ginibo nindo asin huhukoman niya kamo! Huli sa saindo, naanggot sa samo an hade asin an saiyang mga opisyal. Tinawan nindo sinda nin dahelan na gadanon kami.”","Ug ang mga kapatas miingon kanila, “Makita unta sa Ginoo ang inyong gibuhat ug hukman kamo kay gihimo ninyo kami nga dulumtanan sa mga mata sa Paraon ug sa mga mata sa iyang mga sulugoon ug nagbutang ug espada diha sa ilang mga kamot aron sa pagpatay kanamo.”"
Exodus,5,22,"Dangan namibi giraray si Moises, “O Kagurangnan , tadaw ta pinapasakitan mo an saimong banwaan? Tano ta sinugo mo pa ako digdi?","Unya si Moises mibalik ngadto sa Ginoo ug miingon, “O Ginoo, ngano man nga imong gilisodlisod kining katawhan? Nganong imo man ako nga gipadala?"
Exodus,5,23,"Huli ta poon na magdolok ako sa hade asin magtaram sa ngaran mo, pinapasakitan na niya an mga tawo. Alagad dai mo man lamang sinda tinabangan.”","Kay sukad sa akong pag-adto sa Paraon aron sa pagsulti kaniya tungod sa imong ngalan, naghimo siya ug kadaot niining katawhan ug wala gayod nimo luwasa ang imong katawhan.”"
Exodus,6,1,"Dangan nagtaram an Kagurangnan ki Moises, “Mahihiling mo ngunyan kun ano an gigibohon ko sa hade. Mapipiritan siyang pahaleon an sakong banwaan. Talagang mapipiritan siyang isubol sinda paluwas sa saiyang daga.”","Apan ang Ginoo miingon kang Moises, “Karon imong makita kon unsay buhaton nako sa Paraon kay pinaagi sa kamot nga kusgan motugot siya sa pagpalakaw kanila ug pinaagi sa kamot nga kusgan iyang abogon sila ngadto sa gawas sa iyang yuta.”"
Exodus,6,2,"Nagtaram an Dios ki Moises, “Ako an Kagurangnan .","Ug ang Dios miingon kang Moises, “Ako mao ang Ginoo."
Exodus,6,3,"Nagpahiling ako ki Abraham, ki Isaac, asin ki Jacob bilang Dios na makakamhan sa gabos, alagad dai ako nagpamidbid sa sainda sa banal kong ngaran na Kagurangnan .","Ako mipakita kang Abraham, kang Isaac ug kang Jacob, ingon nga Dios nga Labing Gamhanan apan sa akong ngalan, Yahweh, wala ako magpaila kanila."
Exodus,6,4,"Nakipagtipan man ako sa sainda, nanuga na itatao sainda an Canaan, an dagang pinag-erokan ninda kaidto bilang mga dayuhan.","Gihimo usab nako ang akong kasabotan uban kanila, aron sa paghatag kanila sa yuta sa Canaan, ang yuta nga ilang gipuy-an ingon nga mga langyaw."
Exodus,6,5,Ngunyan nadangog ko an inagrangay kan mga Israelita na inooripon kan mga Egipcio asin nagiromdoman ko an sakong tipan.,"Dugang pa, nadungog nako ang pag-agulo sa katawhan sa Israel nga giulipon sa mga Ehiptohanon ug nahinumdoman nako ang akong kasabotan."
Exodus,6,6,"Kaya sabihan mo an mga Israelita, ‘Ako an Kagurangnan ; hahaleon asin papatalingkason ko kamo sa pang-ooripon kan mga Egipcio. Uunaton ko an sakong kamot tanganing padusahan sinda nin makuri asin ililigtas ko kamo.","Busa sultihi ang katawhan sa Israel nga ako mao ang Ginoo, ug ako magpagawas kaninyo gikan sa mga kabug-at nga gipapas-an sa mga Ehiptohanon ug luwason ko kamo gikan sa ilang pagpangulipon ug lukaton ko kamo uban sa bukton nga tinuy-od ug uban sa dagkong buhat sa paghukom."
Exodus,6,7,"Kamo an magigin banwaan ko asin ako an magigin Dios nindo. Mamimidbid nindo na ako an Kagurangnan , an saindong Dios, na naghale sa saindo sa pang-ooripon kan mga Egipcio.","Kuhaon ko kamo ingon nga akong katawhan ug ako mahimo nga inyong Dios. Ug kamo mahibalo nga ako, ang Ginoo nga inyong Dios, nagpagula kaninyo gikan sa mga kabug-at nga gipapas-an kaninyo sa mga Ehiptohanon."
Exodus,6,8,"Dadarahon ko kamo sa dagang ipinanuga ko ki Abraham, ki Isaac, asin ki Jacob; itatao ko iyan saindo bilang saindong sadiring rogaring. Ako an Kagurangnan .’”","Ug dad-on ko kamo ngadto sa yuta nga akong gipanumpa nga ihatag kang Abraham, kang Isaac ug kang Jacob ug ihatag ko kini kaninyo ingon nga panulundon. Ako mao ang Ginoo. ”"
Exodus,6,9,"Sinabi ini ni Moises sa mga Israelita, alagad dai sinda nagtubod saiya; maluya na an saindang boot huli sa makuring kaoripnan.",Si Moises misulti sa ingon ngadto sa katawhan sa Israel apan wala sila mamati kang Moises tungod sa ilang kaluya sa espiritu ug tungod sa ilang pintas nga kaulipnan.
Exodus,6,10,"Dangan tinaraman nin Kagurangnan si Moises,","Unya ang Ginoo miingon kang Moises,"
Exodus,6,11,“Dumanon mo an hade nin Egipto asin sabihan mo na tugotan niyang humale sa saiyang nasyon an mga Israelita.”,"“Lakaw, sultihi ang Paraon nga hari sa Ehipto nga pagulaon niya ang katawhan sa Israel gikan sa iyang yuta.”"
Exodus,6,12,"Nagsimbag si Moises, “Kun an mga Israelita dai ngani nagdangog sako, an hade pa daw, orog nang gayo na maluya akong magtaram?”","Apan si Moises miingon sa Ginoo, “Ang katawhan sa Israel wala mamati kanako busa unsaon man usab sa Paraon pagpamati kanako nga ako dili man maayong manulti?”"
Exodus,6,13,"Alagad pinagbotan nin Kagurangnan si Moises asin si Aaron, “Taraman nindo an mga Israelita asin an hade nin Egipto na sinusugo ko kamong duwa na pangenotan an mga Israelita sa pagluwas sa Egipto.”",Apan ang Ginoo misulti kang Moises ug kang Aaron ug mihatag kanila ug sugo alang sa katawhan sa Israel ug alang sa Paraon nga hari sa Ehipto sa pagpagula sa katawhan sa Israel gikan sa yuta sa Ehipto.
Exodus,6,14,"Si Ruben, na matuang aki ni Jacob, igwa nin apat na aking lalaki: si Hanok, Pallu, Hezron, asin si Carmi; sinda an mga ginikanan kan mga kamaganakan na nagdadara kan saindang mga ngaran.","Kini mao ang mga pangulo sa mga panimalay sa ilang mga katigulangan. Ang mga anak nga lalaki ni Ruben, ang kamagulangan ni Israel: si Hanok, si Palu, si Hesron ug si Carmi. Kini sila mao ang mga panimalay ni Ruben."
Exodus,6,15,"Si Simeon igwa nin anom na aking lalaki: si Jemuel, Jamin, Ohad, Jakin, Zohar, asin si Shaul na aki nin sarong Cananea; sinda an mga ginikanan kan mga kamaganakan na nagdadara kan saindang mga ngaran.","Ang mga anak nga lalaki ni Simeon: si Jemuel, si Jamin, si Ohad, si Jakin, si Zohar ug si Shaul nga anak sa usa ka babaye nga Canaanhon. Kini mao ang mga panimalay ni Simeon."
