book,chapter,verse,text_Spanish,text_Tagalog
Genesis,4,19,"Lamec tuvo dos mujeres. Una de ellas se llamaba Ada y la otra, Zila.","At si Lamec ay nag-asawa ng dalawa; ang pangalan ng isa'y Ada, at ang pangalan ng ikalawa ay Zilla."
Genesis,4,20,"Ada dio a luz a Jabal, quien a su vez fue el antepasado de los que viven en tiendas de campaña y crían ganado.",Naging anak ni Ada si Jabal. Siya ang ama ng mga naninirahan sa mga tolda at may mga hayop.
Genesis,4,21,"Jabal tuvo un hermano llamado Jubal, quien fue el antepasado de los que tocan el arpa y la flauta.",Ang pangalan ng kanyang kapatid ay Jubal. Siya ang ama ng lahat na tumutugtog ng alpa at plauta.
Genesis,4,22,"Por su parte, Zila dio a luz a Tubal Caín, que fue herrero y forjador de toda clase de herramientas de bronce y de hierro. Tubal Caín tuvo una hermana que se llamaba Naamá.","Ipinanganak ni Zilla si Tubal-Cain, ang panday ng lahat na kagamitang patalim na tanso at bakal. At ang kapatid na babae ni Tubal-Cain ay si Naama."
Genesis,4,23,"Lamec dijo a sus mujeres Ada y Zila: «¡Escuchen bien, mujeres de Lamec! ¡Escuchen mis palabras! Maté a un hombre por haberme agredido y a un muchacho por golpearme.","At sinabi ni Lamec sa kanyang mga asawa, “Ada at Zilla, pakinggan ninyo ang aking tinig. Kayong mga asawa ni Lamec ay makinig sa aking mga salita. Pumatay ako ng isang tao, dahil sa pagsugat sa akin, at ng isang binata, dahil sa ako'y sinaktan."
Genesis,4,24,"Si Caín será vengado siete veces, setenta y siete veces será vengado Lamec».","Kung pitong ulit ipaghihiganti si Cain, tunay na si Lamec ay pitumpu't pitong ulit.” Sina Set at Enos"
Genesis,4,25,"Adán volvió a tener relaciones sexuales con su mujer y ella tuvo un hijo al que llamó Set, porque dijo: «Dios me ha concedido otro descendiente en lugar de Abel, al que mató Caín».","Muling nakilala ni Adan ang kanyang asawa at siya'y nanganak ng isang lalaki, at tinawag ang kanyang pangalan na Set; sapagkat kanyang sinabi, “Binigyan ako ng Diyos ng ibang anak na kahalili ni Abel, sapagkat siya'y pinatay ni Cain.”"
Genesis,4,26,"También Set tuvo un hijo, a quien llamó Enós. Desde entonces se comenzó a invocar el nombre del Señor .","Nagkaanak din si Set ng isang lalaki, at tinawag ang kanyang pangalan na Enos. Nang panahong iyon ang mga tao ay nagsimulang tumawag sa pangalan ng Panginoon ."
Genesis,5,1,"Esta es la lista de los descendientes de Adán. Cuando Dios creó al ser humano, lo hizo a semejanza de Dios mismo.","Ito ang aklat ng mga salinlahi ni Adan. Nang lalangin ng Diyos ang tao, siya ay nilalang sa wangis ng Diyos."
Genesis,5,2,"Los creó hombre y mujer, y los bendijo. El día que fueron creados los llamó «seres humanos».","Lalaki at babae silang nilalang, at sila'y binasbasan at tinawag na Adan ang kanilang pangalan, nang araw na sila'y lalangin."
Genesis,5,3,"Cuando Adán llegó a la edad de ciento treinta años, tuvo un hijo a su semejanza e imagen, y lo llamó Set.","Nabuhay si Adan ng isandaan at tatlumpung taon, at nagkaanak ng isang lalaki na kanyang wangis, ayon sa kanyang larawan, at tinawag ang kanyang pangalan na Set."
Genesis,5,4,"Después del nacimiento de Set, Adán vivió ochocientos años más y tuvo otros hijos y otras hijas.",Ang mga naging araw ni Adan pagkatapos na maipanganak si Set ay walong daang taon; at nagkaanak pa siya ng mga lalaki at mga babae.
Genesis,5,5,De modo que Adán vivió novecientos treinta años y murió.,Ang lahat ng mga araw ng naging buhay ni Adan ay siyamnaraan at tatlumpung taon at siya'y namatay.
Genesis,5,6,Set tenía ciento cinco años cuando tuvo a su hijo Enós.,Nabuhay si Set ng isandaan at limang taon at naging anak niya si Enos.
Genesis,5,7,"Después del nacimiento de Enós, Set vivió ochocientos siete años más y tuvo otros hijos y otras hijas.",Nabuhay si Set pagkatapos na maipanganak si Enos ng walong daan at pitong taon at nagkaanak pa ng mga lalaki at mga babae.
Genesis,5,8,De modo que Set vivió novecientos doce años y murió.,Ang lahat na naging araw ni Set ay siyamnaraan at labindalawang taon at siya'y namatay.
Genesis,5,9,Enós tenía noventa años cuando tuvo a su hijo Cainán.,Nabuhay si Enos ng siyamnapung taon at naging anak niya si Kenan.
Genesis,5,10,"Después del nacimiento de Cainán, Enós vivió ochocientos quince años más y tuvo otros hijos y otras hijas.",Si Enos ay nabuhay pagkatapos na maipanganak si Kenan ng walong daan at labinlimang taon at nagkaanak pa ng mga lalaki at mga babae.
Genesis,5,11,De modo que Enós vivió novecientos cinco años y murió.,Ang lahat na naging araw ni Enos ay siyamnaraan at limang taon at siya'y namatay.
Genesis,5,12,Cainán tenía setenta años cuando tuvo a su hijo Malalel.,Nabuhay si Kenan ng pitumpung taon at naging anak niya si Mahalalel.
Genesis,5,13,"Después del nacimiento de Malalel, Cainán vivió ochocientos cuarenta años más y tuvo otros hijos y otras hijas.","Nabuhay si Kenan pagkatapos na maipanganak si Mahalalel ng walong daan at apatnapung taon, at nagkaanak pa ng mga lalaki at mga babae."
Genesis,5,14,De modo que Cainán vivió novecientos diez años y murió.,Ang lahat na naging araw ni Kenan ay siyamnaraan at sampung taon at siya'y namatay.
Genesis,5,15,Malalel tenía sesenta y cinco años cuando tuvo a su hijo Jared.,Nabuhay si Mahalalel ng animnapu't limang taon at naging anak niya si Jared.
Genesis,5,16,"Después del nacimiento de Jared, Malalel vivió ochocientos treinta años más y tuvo otros hijos y otras hijas.","At nabuhay si Mahalalel pagkatapos na maipanganak si Jared ng walong daan at tatlumpung taon, at nagkaanak pa ng mga lalaki at mga babae."
Genesis,5,17,De modo que Malalel vivió ochocientos noventa y cinco años y murió.,Ang lahat na naging araw ni Mahalalel ay walong daan at siyamnapu't limang taon at siya'y namatay.
Genesis,5,18,Jared tenía ciento sesenta y dos años cuando tuvo a su hijo Enoc.,Nabuhay si Jared ng isandaan at animnapu't dalawang taon at naging anak niya si Enoc.
Genesis,5,19,"Después del nacimiento de Enoc, Jared vivió ochocientos años más y tuvo otros hijos y otras hijas.","Nabuhay si Jared pagkatapos na maipanganak si Enoc ng walong daang taon, at nagkaanak pa ng mga lalaki at mga babae."
Genesis,5,20,De modo que Jared vivió novecientos sesenta y dos años y murió.,Ang lahat na naging araw ni Jared ay siyamnaraan at animnapu't dalawang taon at siya'y namatay.
Genesis,5,21,Enoc tenía sesenta y cinco años cuando tuvo a su hijo Matusalén.,Nabuhay si Enoc ng animnapu't limang taon at naging anak niya si Matusalem.
Genesis,5,22,"Después del nacimiento de Matusalén, Enoc anduvo fielmente con Dios trescientos años más y tuvo otros hijos y otras hijas.","Lumakad si Enoc na kasama ng Diyos, pagkatapos na maipanganak si Matusalem ng tatlong daang taon, at nagkaanak pa siya ng mga lalaki at mga babae."
Genesis,5,23,"En total, Enoc vivió trescientos sesenta y cinco años,",At ang lahat na naging araw ni Enoc ay tatlong daan at animnapu't limang taon.
Genesis,5,24,"y como anduvo fielmente con Dios, un día desapareció porque Dios se lo llevó.",Lumakad si Enoc na kasama ng Diyos; at hindi na siya natagpuan sapagkat siya'y kinuha ng Diyos.
Genesis,5,25,Matusalén tenía ciento ochenta y siete años cuando tuvo a su hijo Lamec.,Nabuhay si Matusalem ng isandaan at walumpu't pitong taon at naging anak niya si Lamec.
Genesis,5,26,"Después del nacimiento de Lamec, Matusalén vivió setecientos ochenta y dos años más y tuvo otros hijos y otras hijas.",Nabuhay si Matusalem pagkatapos na maipanganak si Lamec ng pitong daan at walumpu't dalawang taon at nagkaanak pa ng mga lalaki at mga babae.
Genesis,5,27,De modo que Matusalén vivió novecientos sesenta y nueve años y murió.,Ang lahat na naging araw ni Matusalem ay siyamnaraan at animnapu't siyam na taon at siya'y namatay.
Genesis,5,28,Lamec tenía ciento ochenta y dos años cuando tuvo a su hijo Noé.,Nabuhay si Lamec ng isandaan at walumpu't dalawang taon at nagkaanak ng isang lalaki.
Genesis,5,29,Le dio ese nombre porque dijo: «Este niño nos dará descanso en nuestros trabajos y sufrimientos en esta tierra que maldijo el Señor ».,"Tinawag niya ang kanyang pangalan na Noe, na sinabi, “Ito ang magbibigay sa atin ng ginhawa mula sa ating gawa at sa pagpapagod ng ating mga kamay, dahil sa lupang sinumpa ng Panginoon .”"
Genesis,5,30,"Después del nacimiento de Noé, Lamec vivió quinientos noventa y cinco años más y tuvo otros hijos y otras hijas.",Nabuhay si Lamec pagkatapos na maipanganak si Noe ng limang daan at siyamnapu't limang taon at nagkaanak pa ng mga lalaki at mga babae.
Genesis,5,31,De modo que Lamec murió a los setecientos setenta y siete años.,Ang lahat na naging araw ni Lamec ay pitong daan at pitumpu't pitong taon at namatay.
Genesis,5,32,"Noé ya había cumplido quinientos años cuando tuvo a sus hijos Sem, Cam y Jafet.","Nang si Noe ay may limang daang taon, naging anak niya sina Sem, Ham, at Jafet."
Genesis,6,1,"Cuando los seres humanos comenzaron a multiplicarse sobre la tierra y tuvieron hijas,",Nagsimulang dumami ang mga tao sa balat ng lupa at nagkaanak sila ng mga babae.
Genesis,6,2,los hijos de Dios vieron que las hijas de los seres humanos eran hermosas. Entonces tomaron como mujeres a todas las que desearon.,Nakita ng mga anak ng Diyos na magaganda ang mga anak na babae ng mga tao. At sila'y kumuha ng kani-kanilang mga asawa mula sa lahat ng kanilang pinili.
Genesis,6,3,Pero el Señor dijo: «Mi espíritu no permanecerá en el ser humano para siempre porque no es más que un mortal; por eso vivirá solamente ciento veinte años».,"At sinabi ng Panginoon , “Ang aking Espiritu ay hindi laging mananatili sa tao, sapagkat siya'y laman. Subalit ang kanyang mga araw ay magiging isandaan at dalawampung taon.”"
Genesis,6,4,"Al unirse los hijos de Dios con las hijas de los seres humanos y tener hijos con ellas, nacieron gigantes, que fueron los poderosos guerreros de antaño. A partir de entonces hubo gigantes en la tierra.","Ang mga higante ay nasa lupa nang mga araw na iyon, at kahit pagkatapos noon. Sila ang naging anak nang makipagtalik ang mga anak ng Diyos sa mga anak na babae ng tao. Ang mga ito ang naging makapangyarihan nang unang panahon, mga bantog na mandirigma."
Genesis,6,5,"Al ver el Señor que la maldad del ser humano en la tierra era muy grande y que toda inclinación de su corazón tendía siempre hacia el mal,","Nakita ng Panginoon na napakasama na ng tao sa lupa, at ang bawat haka ng mga pag-iisip ng kanyang puso ay palagi na lamang masama."
Genesis,6,6,"lamentó haber hecho al ser humano en la tierra, y le dolió en el corazón.",Nalungkot ang Panginoon na kanyang nilalang ang tao sa lupa at nalumbay ang kanyang puso.
Genesis,6,7,"Entonces el Señor dijo: «Voy a borrar de la superficie de la tierra al ser humano que he creado. Y haré lo mismo con los animales, los reptiles y las aves del cielo. ¡Me duele haberlos hecho!».","Kaya't sinabi ng Panginoon , “Lilipulin ko ang tao na aking nilalang sa ibabaw ng lupa—ang tao, hayop, ang mga gumagapang, at ang mga ibon sa himpapawid, sapagkat ako'y nalulungkot na nilalang ko sila.”"
Genesis,6,8,Pero Noé contaba con el favor del Señor . El diluvio,Subalit si Noe ay nakatagpo ng biyaya sa paningin ng Panginoon . Si Noe at ang Kanyang mga Anak
Genesis,6,9,"Esta es la historia de Noé. Noé era un hombre justo e íntegro entre su gente, y anduvo fielmente con Dios.",Ito ang mga lahi ni Noe. Si Noe ay lalaking matuwid at walang kapintasan noong kapanahunan niya. Si Noe ay lumakad na kasama ng Diyos.
Genesis,6,10,"Tuvo tres hijos: Sem, Cam y Jafet.","Nagkaanak si Noe ng tatlong lalaki: sina Sem, Ham, at Jafet."
Genesis,6,11,Pero Dios vio que la tierra estaba corrompida y llena de violencia.,At naging masama ang daigdig sa harapan ng Diyos at ang lupa ay napuno ng karahasan.
Genesis,6,12,"Al ver Dios tanta corrupción en la tierra y que la gente había corrompido su conducta,",Nakita ng Diyos na ang daigdig ay naging masama sapagkat pinasama ng lahat ng tao ang kanilang gawa sa lupa.
Genesis,6,13,"dijo a Noé: «He decidido acabar con toda la gente, pues por su causa la tierra está llena de violencia. Así que voy a destruir a la gente junto con la tierra.","At sinabi ng Diyos kay Noe, “Ipinasiya ko nang wakasan ang lahat ng laman sapagkat ang lupa ay napuno ng karahasan nila. Ngayon, sila ay aking lilipuling kasama ng lupa."
Genesis,6,14,"Constrúyete un arca de madera resinosa, hazle compartimentos y cúbrela con brea por dentro y por fuera.",Gumawa ka ng isang daong na yari sa kahoy na gofer. Gumawa ka ng mga silid sa daong at pahiran mo ito ng alkitran sa loob at labas.
Genesis,6,15,"Dale las siguientes medidas: trescientos codos de largo, cincuenta de ancho y treinta de alto.","Gagawin mo ito sa ganitong paraan: ang haba ng sasakyan ay tatlong daang siko, ang luwang ay limampung siko, at ang taas ay tatlumpung siko."
Genesis,6,16,Hazla de tres pisos con una abertura a un codo del techo y con una puerta en uno de sus costados.,"Gagawa ka ng isang bintana sa sasakyan at tapusin mo ito ng isang siko sa dakong itaas. Ilalagay mo ang pintuan ng sasakyan sa kanyang tagiliran. Gagawin mo ito na may una, ikalawa at ikatlong palapag."
Genesis,6,17,Porque voy a enviar un diluvio sobre la tierra para destruir a todos los seres vivientes bajo el cielo. Todo lo que existe en la tierra morirá.,Ako'y magpapadagsa ng baha ng tubig sa ibabaw ng lupa upang lipulin ang lahat ng laman na may hininga ng buhay sa ilalim ng langit. Ang lahat na nasa lupa ay mamamatay.
Genesis,6,18,"Pero contigo estableceré mi pacto, y entrarán en el arca tú y tus hijos, tu esposa y tus nueras.","Ngunit itatatag ko ang aking tipan sa iyo. Ikaw ay sasakay sa daong, ikaw, ang iyong mga anak na lalaki, ang iyong asawa, at ang mga asawa ng iyong mga anak na kasama mo."
Genesis,6,19,"Haz que entre en el arca una pareja de todos los seres vivientes, es decir, un macho y una hembra de cada especie, para que sobrevivan contigo.",At sa bawat nabubuhay sa lahat ng laman at magsasakay ka sa loob ng daong ng dalawa sa bawat uri upang maingatan silang buháy na kasama mo. Dapat ay lalaki at babae ang mga ito.
Genesis,6,20,"Contigo entrará también una pareja de cada especie de aves, de ganado y de animales que se arrastran por el suelo, para que puedan sobrevivir.","Sa mga ibon ayon sa kanilang uri, sa mga hayop ayon sa kanilang uri, sa bawat gumagapang sa lupa ayon sa kanilang uri, dalawa sa bawat uri ang isasama mo upang ang mga iyon ay manatiling buháy."
Genesis,6,21,Recoge además toda clase de alimento y almacénalo para que a ti y a ellos les sirva de comida».,"At magbaon ka ng lahat na pagkain at imbakin mo, at magiging pagkain para sa inyo at para sa kanila.”"
Genesis,6,22,Y Noé hizo todo según lo que Dios había mandado.,Gayon ang ginawa ni Noe; ginawa niya ang ayon sa lahat ng iniutos sa kanya ng Diyos.
Genesis,7,1,El Señor dijo a Noé: «Entra en el arca con toda tu familia porque tú eres el único hombre justo que he encontrado de esta generación.,"At sinabi ng Panginoon kay Noe, “Ikaw at ang iyong buong sambahayan ay sumakay sa daong sapagkat nakita kong ikaw lamang ang matuwid sa harap ko sa lahing ito."
Genesis,7,2,"De todos los animales puros, lleva siete machos y siete hembras; pero de los impuros, solo un macho y una hembra.","Kumuha ka ng tigpipito sa bawat malinis na hayop, lalaki at babae; at dalawa sa mga hayop na hindi malinis, lalaki at babae."
Genesis,7,3,"Lleva también siete machos y siete hembras de las aves del cielo, para conservar su especie sobre la tierra.","Kumuha ka ng tigpipito sa mga ibon sa himpapawid, lalaki at babae; upang panatilihing buháy ang kanilang uri sa ibabaw ng lupa."
Genesis,7,4,"Porque dentro de siete días haré que llueva sobre la tierra durante cuarenta días y cuarenta noches, y así borraré de la superficie de la tierra a todo ser viviente que hice».","Sapagkat pagkaraan ng pitong araw, magpapaulan ako sa ibabaw ng lupa ng apatnapung araw at apatnapung gabi. Aking pupuksain ang lahat ng may buhay na aking nilikha sa balat ng lupa.”"
Genesis,7,5,Noé hizo todo de acuerdo con lo que el Señor había mandado.,At ginawa ni Noe ang ayon sa lahat ng iniutos sa kanya ng Panginoon .
Genesis,7,6,Tenía Noé seiscientos años cuando las aguas del diluvio inundaron la tierra.,Si Noe ay animnaraang taon nang ang baha ng tubig ay dumating sa lupa.
